Unnamed: 0,iso3,country,year,hdi,life_expectancy,pop_millions,hdi_f,hdi_m,life_expec_f,life_expec_m,expec_yr_school,expec_yr_school_f,expec_yr_school_m,mean_yr_school,mean_yr_school_f,mean_yr_school_m,gross_inc_percap,gross_inc_percap_f,gross_inc_percap_m,gender_development,gender_inequality,secondary_education_f_%,secondary_education_m_%,seats_in_parliament_f_%,seats_in_parliament_m_%,labour_participation_f_%,labour_participation_m_%,co2_emission_tons,mat_footprint_percap_tons
5026,SAU,Saudi Arabia,1999,0.74,72.136,21.00966,0.643141782,0.78239241,74.082,70.811,12.2525769,11.75043153,12.44832607,6.550347086,4.934316942,7.632807493,39771.54266,9191.788596,62679.14566,0.822,,30.49525154,49.40149214,,,16.84,73.51,11.01790795,16.1579
5027,SAU,Saudi Arabia,2000,0.746,72.467,21.5473895,0.64699078,0.788130209,74.394,71.128,12.38890993,11.95255715,12.56883721,6.668859959,5.112130165,7.74105978,40619.64523,8733.783906,64513.86574,0.821,,31.78774071,50.30475998,,,15.91,75.29,14.03085014,17.9035
5028,SAU,Saudi Arabia,2001,0.752,72.974,22.0859295,0.653759596,0.792555276,74.62,71.774,12.52675992,12.15815965,12.690515,6.882584929,5.507525086,7.820222259,39272.89931,8352.638188,62448.9443,0.825,,34.57555819,50.86959267,,,15.54,74.48,13.70568564,18.6856
5029,SAU,Saudi Arabia,2002,0.756,73.337,22.623415,0.660766171,0.794610888,74.94,72.128,12.66614374,12.36729883,12.81337075,7.0963099,5.902920008,7.899384737,37209.65292,7995.70893,59118.45679,0.832,,37.36337566,51.43442535,,,15.51,73.58,14.67416833,19.2199
5030,SAU,Saudi Arabia,2003,0.765,73.628,23.1508475,0.675937584,0.801662062,75.22,72.388,12.80707848,12.58003552,12.93741585,7.310034871,6.298314929,7.978547215,40346.59133,9057.315871,63844.31123,0.843,0.777,40.15119314,51.99925804,0.01,99.99,16.28,73.76,14.42671622,21.1925
5031,SAU,Saudi Arabia,2004,0.775,74.153,23.661808,0.69194029,0.808163728,75.953,72.728,12.94958138,12.79643162,13.06266183,7.523759842,6.69370985,8.057709694,42733.66399,10042.6047,67384.81998,0.856,0.766,42.93901062,52.56409073,0.01,99.99,17.04,73.94,16.94769901,20.3239
5032,SAU,Saudi Arabia,2005,0.783,74.588,24.397644,0.702449983,0.81634415,76.211,73.269,13.09366989,13.01655006,13.18912029,7.761379878,6.95037206,8.281793065,43848.15469,10785.79129,68816.71328,0.86,0.759,44.88691499,54.53321499,0.01,99.99,17.81,74.11,16.51174597,23.2318
5033,SAU,Saudi Arabia,2006,0.785,74.81,25.3828695,0.70273841,0.821348855,76.425,73.526,12.90024471,12.50283255,13.29765687,7.998999914,7.20703427,8.505876435,43423.37962,11142.88656,67725.07736,0.856,0.755,46.83481937,56.50233926,0.01,99.99,18.57,74.29,17.29973403,26.4148
5034,SAU,Saudi Arabia,2007,0.786,75.046,26.400068,0.699833825,0.826582052,76.61,73.829,12.70681953,12.00744561,13.40619345,8.236619949,7.46369648,8.729959806,42749.3107,10784.94935,66731.4216,0.847,0.756,48.78272374,58.47146352,0.01,99.99,18.14,74.49,14.92809791,29.2746
5035,SAU,Saudi Arabia,2008,0.794,75.274,27.437353,0.708005163,0.833339802,76.84,74.095,12.89645225,12.27817447,13.51473003,8.474239985,7.72035869,8.954043176,43889.08207,10955.79914,68509.39543,0.85,0.753,50.73062812,60.44058779,0.01,99.99,17.79,74.36,16.04905546,26.491
5036,SAU,Saudi Arabia,2009,0.798,75.431,28.4837965,0.719634372,0.835327095,76.932,74.334,13.08608497,12.54890332,13.62326661,8.711860021,7.977020899,9.178126547,41361.43966,12085.13188,63169.09071,0.862,0.753,52.67853249,62.40971205,0.01,99.99,17.39,74.16,16.61347678,28.4305
5037,SAU,Saudi Arabia,2010,0.805,75.763,29.411929,0.725995159,0.841378662,77.572,74.519,13.27571768,12.81963217,13.7318032,8.949480057,8.233683109,9.402209918,41867.96969,11461.39532,64488.98221,0.863,0.746,54.62643687,64.37883631,0.01,99.99,18.58,75.33,17.83643977,30.7114
5038,SAU,Saudi Arabia,2011,0.816,76.234,30.150945,0.747498382,0.850881608,77.833,75.124,13.4653504,13.09036102,13.84033978,9.187100093,8.490345319,9.626293288,45449.22593,15186.9549,68000.63941,0.878,0.742,56.57434124,66.34796058,0.01,99.99,19.76,76.49,16.68027652,30.5505
5039,SAU,Saudi Arabia,2012,0.824,76.461,30.8215435,0.759039469,0.857090679,78.084,75.33,13.65498311,13.36108987,13.94887636,9.424720128,8.747007529,9.850376659,46898.50007,16542.90791,69568.35362,0.886,0.741,58.52224562,68.31708484,0.01,99.99,20.29,77.61,18.39056208,33.5593
5040,SAU,Saudi Arabia,2013,0.831,76.626,31.4824975,0.764891282,0.86271614,78.254,75.487,13.84461583,13.63181872,14.05741294,9.662340164,9.003669739,10.07446003,47356.91601,16210.44869,70659.15671,0.887,0.295,60.47014999,70.28620911,19.86754967,80.13245033,20.06,78.19,17.29734407,35.0718
5041,SAU,Saudi Arabia,2014,0.836,76.757,32.125564,0.773078746,0.866756941,78.393,75.611,14.03424854,13.90254757,14.16594952,9.801830053,9.189617395,10.18514252,48399.96609,17012.19597,71920.8137,0.892,0.294,61.54924297,70.56430244,19.86754967,80.13245033,20.4,78.2,19.07645575,36.4595
5042,SAU,Saudi Arabia,2015,0.842,76.918,32.749848,0.778960668,0.871430574,78.555,75.766,14.22388126,14.17327642,14.2744861,9.941319942,9.375565052,10.295825,49700.97006,17032.16321,74020.14148,0.894,0.288,62.62833595,70.84239578,19.86754967,80.13245033,21.4,77.6,20.72831911,38.401
5043,SAU,Saudi Arabia,2016,0.846,77.064,33.4162695,0.786412235,0.874054526,78.716,75.861,14.41351397,14.44400527,14.38302268,10.08080983,9.561512709,10.40650749,49717.08825,17608.34542,73226.90798,0.9,0.284,63.70742893,71.12048912,19.86754967,80.13245033,22.23,78.33,20.87068066,31.581
5044,SAU,Saudi Arabia,2017,0.849,77.16,34.1931215,0.789062701,0.875650278,78.796,75.917,14.60314669,14.71473412,14.49155926,10.22029972,9.747460365,10.51718998,48263.33999,16707.8279,71123.18467,0.901,0.296,64.78652191,71.39858246,19.86754967,80.13245033,20.09,78.41,19.9120133,30.094
5045,SAU,Saudi Arabia,2018,0.856,77.212,35.018133,0.801949277,0.880742845,78.911,75.921,14.79277941,14.98546297,14.60009584,10.58370972,10.07704703,10.90161006,48208.37902,18687.95926,69522.7194,0.911,0.286,66.94930776,74.57415771,19.86754967,80.13245033,22.0,78.89,19.61544609,27.7915
5046,SAU,Saudi Arabia,2019,0.862,77.304,35.827362,0.809850682,0.886437291,78.909,76.07,14.98241212,15.25619182,14.70863242,10.94711971,10.40663369,11.28603013,47528.62848,19198.77901,67911.55675,0.914,0.278,69.11209361,77.74973297,19.86754967,80.13245033,24.56,80.26,19.73701552,26.9116
5047,SAU,Saudi Arabia,2020,0.861,76.239,35.9971065,0.81301366,0.884241067,77.992,74.966,15.17204484,15.52692067,14.817169,11.31052971,10.73622036,11.67045021,45563.29665,19644.33185,64313.95158,0.919,0.249,71.27487946,80.92530823,19.86754967,80.13245033,29.51,79.79,16.96728018,25.8379
5048,SAU,Saudi Arabia,2021,0.867,76.936,35.950396,0.820585241,0.88907068,78.771,75.59,15.17204484,15.52692067,14.817169,11.31052971,10.73622036,11.67045021,47441.15392,21147.7531,66666.72517,0.923,0.23,71.27487946,80.92530823,19.86754967,80.13245033,34.55,79.17,17.56422655,25.7646
5049,SAU,Saudi Arabia,2022,0.875,77.905,36.40882,0.832017761,0.896577417,79.525,76.666,15.17204484,15.52692067,14.817169,11.31052971,10.73622036,11.67045021,50620.43706,24647.00035,69723.10773,0.928,0.229,71.27487946,80.92530823,19.86754967,80.13245033,34.46,79.64,17.56422655,27.1018
6073,ARE,United Arab Emirates,1990,0.717,71.9,1.9001515,,,74.922,70.262,9.683460236,10.58191013,9.085780144,5.759906188,5.89831638,5.704969792,97331.0236,,,,,43.90729615,42.27617368,0.01,99.99,,,27.21036381,32.9828
6074,ARE,United Arab Emirates,1991,0.729,72.241,2.0083835,,,75.04,70.698,10.05986023,10.95071983,9.510000229,6.058643774,6.237418193,5.991240677,91672.60196,,,,,46.27607129,44.44659776,0.01,99.99,,,28.21842248,35.4983
6075,ARE,United Arab Emirates,1992,0.734,72.306,2.116231,,,74.99,70.831,10.09360981,10.91646957,9.592399597,6.35738136,6.576520006,6.277511563,89126.91514,,,,,48.64484643,46.61702185,0.01,99.99,,,27.29243641,44.4987
6076,ARE,United Arab Emirates,1993,0.743,72.521,2.223284,,,75.524,70.938,10.2863102,11.00368977,9.844490051,6.656118945,6.915621819,6.563782448,89285.19434,,,,,51.01362157,48.78744593,0.01,99.99,,,29.49042947,35.6089
6077,ARE,United Arab Emirates,1994,0.75,72.598,2.329024,,,75.595,71.027,10.39297062,11.16989936,9.934724849,6.954856531,7.254723632,6.850053334,94149.48241,,,,,53.38239671,50.95787002,0.01,99.99,,,32.20683857,39.7384
6078,ARE,United Arab Emirates,1995,0.756,72.695,2.4339885,0.733023496,0.752555465,75.633,71.152,10.49963105,11.33610895,10.02495965,7.253594116,7.593825445,7.13632422,99256.39533,27469.99485,133904.6454,0.974,0.763,55.75117184,53.12829411,0.01,99.99,31.33,92.24,29.77151079,37.0737
6079,ARE,United Arab Emirates,1996,0.762,72.767,2.572735,0.734140824,0.758614623,75.343,71.365,10.60629148,11.50231855,10.11519445,7.499131858,7.863051732,7.375564888,98908.50028,25462.84607,134074.3147,0.968,0.766,57.47428085,54.75160298,0.01,99.99,29.98,92.03,29.3120745,33.9786
6080,ARE,United Arab Emirates,1997,0.768,72.937,2.7461185,0.740260005,0.764509257,75.534,71.555,10.71295191,11.66852814,10.20542924,7.7446696,8.13227802,7.614805557,99484.41674,25209.67744,134693.3365,0.968,0.764,59.19738985,56.37491185,0.01,99.99,28.55,89.51,26.55365627,31.0309
6081,ARE,United Arab Emirates,1998,0.774,73.066,2.92113,0.746432381,0.770154653,75.676,71.704,10.81961234,11.83473774,10.29566404,7.990207341,8.401504308,7.854046226,95018.03515,25162.19119,127852.7502,0.969,0.756,60.92049886,57.99822073,0.01,99.99,29.59,88.8,27.42305204,36.751
6082,ARE,United Arab Emirates,1999,0.781,73.67,3.097563,0.755246372,0.77809292,76.193,72.348,10.92627277,12.00094733,10.38589884,8.235745083,8.670730595,8.093286894,93200.29755,25649.26687,124723.8901,0.971,0.75,62.64360786,59.6215296,0.01,99.99,30.82,89.16,24.96033172,36.9694
6083,ARE,United Arab Emirates,2000,0.79,74.38,3.275333,0.771081432,0.786805164,76.617,73.166,11.03293319,12.16715692,10.47613364,8.481282824,8.939956883,8.332527563,98871.50425,30857.29792,130415.0468,0.98,0.75,64.36671687,61.24483847,0.01,99.99,29.03,84.78,34.13793346,35.3601
6084,ARE,United Arab Emirates,2001,0.794,74.636,3.4541975,0.771207998,0.789976967,76.998,73.388,11.13959362,12.33336652,10.56636843,8.583590217,9.163969596,8.395916116,97738.30717,26733.51573,130491.4769,0.976,0.744,65.666045,61.01036052,0.01,99.99,29.97,88.28,29.36079518,36.8662
6085,ARE,United Arab Emirates,2002,0.798,74.901,3.6336545,0.774708209,0.793239159,77.35,73.631,11.24625405,12.49957611,10.65660323,8.685897609,9.387982309,8.45930467,91452.14791,25102.54155,121914.111,0.977,0.741,66.96537314,60.77588258,0.01,99.99,29.82,87.98,23.295855,42.7145
6086,ARE,United Arab Emirates,2003,0.807,76.222,3.813443,0.786974972,0.801686576,78.521,74.984,11.35291448,12.66578571,10.74683803,8.788205001,9.611995021,8.522693223,93965.92346,26222.13741,124937.6506,0.982,0.73,68.26470127,60.54140463,0.01,99.99,30.27,88.12,27.91259762,46.6506
6087,ARE,United Arab Emirates,2004,0.811,76.453,3.993339,0.795878384,0.804814646,78.784,75.202,11.45957491,12.8319953,10.83707283,8.890512394,9.836007734,8.586081776,98831.89033,27927.43359,131123.2119,0.989,0.727,69.56402941,60.30692668,0.01,99.99,30.73,88.63,27.97223076,53.3048
6088,ARE,United Arab Emirates,2005,0.815,76.683,4.2809935,0.809682472,0.807920461,79.033,75.417,11.56623533,12.99820489,10.92730763,8.992819786,10.06002045,8.649470329,97835.45715,33089.3613,126875.6897,1.002,0.713,70.86335754,60.07244873,0.01,99.99,37.77,92.7,26.72263188,45.92
6089,ARE,United Arab Emirates,2006,0.82,76.909,4.8989545,0.811948273,0.812489179,79.289,75.639,11.67289576,13.16441449,11.01754242,9.160983432,10.095584,8.808244382,94550.08624,32251.16021,121280.2775,0.999,0.323,71.29934883,61.82469686,5.0,95.0,39.12,91.59,24.84307875,49.5938
6090,ARE,United Arab Emirates,2007,0.825,77.129,5.872624,0.810652666,0.816865658,79.52,75.825,11.77955619,13.33062408,11.10777722,9.329147079,10.13114755,8.967018435,82420.64223,29245.86071,103933.4775,0.992,0.208,71.73534012,63.57694499,22.5,77.5,40.47,90.48,22.66865715,50.085
6091,ARE,United Arab Emirates,2008,0.827,77.488,6.9886845,0.829191252,0.821292647,79.75,76.027,11.88621662,13.49683368,11.19801202,9.497310725,10.1667111,9.125792488,69933.53169,40474.40251,81285.51613,1.01,0.192,72.17133141,65.32919312,22.5,77.5,41.82,89.37,21.99033151,48.2326
6092,ARE,United Arab Emirates,2009,0.825,78.003,7.992644,0.799183411,0.823863741,79.982,76.233,11.99287705,13.66304327,11.28824682,9.665474371,10.20227465,9.284566542,57728.34951,20233.80718,71741.13972,0.97,0.185,72.60732269,67.08144124,22.5,77.5,42.07,88.93,21.0209913,35.1409
6093,ARE,United Arab Emirates,2010,0.828,78.334,8.481771,0.806791487,0.825351008,80.203,76.459,12.09953748,13.82925287,11.37848162,9.833638018,10.2378382,9.443340595,54658.849,22109.3015,66818.32343,0.978,0.177,73.04331398,68.83368937,22.5,77.5,43.38,89.54,21.79288972,29.6136
6094,ARE,United Arab Emirates,2011,0.835,78.517,8.575205,0.814084266,0.832111273,80.415,76.665,12.2061979,13.99546246,11.46871641,10.00180166,10.27340175,9.602114648,57850.56544,24036.41124,70724.86015,0.978,0.185,73.47930527,70.5859375,17.5,82.5,44.68,90.16,23.04004394,31.4367
6095,ARE,United Arab Emirates,2012,0.841,78.716,8.6649695,0.820190141,0.838299367,80.623,76.931,12.31285833,14.16167205,11.55895121,10.16996531,10.3089653,9.760888701,60013.46328,25528.78817,73381.23683,0.978,0.177,73.91529655,72.33818563,17.5,82.5,45.99,90.77,23.93456918,26.5214
6096,ARE,United Arab Emirates,2013,0.847,78.853,8.7518475,0.826275572,0.843306276,80.828,77.084,12.41951876,14.32788165,11.64918601,10.33812896,10.34452886,9.919662754,62449.02496,27114.4096,76382.64504,0.98,0.168,74.35128784,74.09043376,17.5,82.5,47.29,91.38,24.37600886,24.65
6097,ARE,United Arab Emirates,2014,0.853,79.044,8.8359515,0.83180257,0.857718139,81.023,77.331,12.52617919,14.49409124,11.73942081,10.5062926,10.38009241,10.78278481,64464.60289,28504.10894,78877.68848,0.97,0.159,74.78727913,75.84268188,17.5,82.5,48.6,91.99,23.76461798,26.8872
6098,ARE,United Arab Emirates,2015,0.86,79.223,8.916899,0.838587483,0.862260758,81.212,77.563,12.63283962,14.66030084,11.82965561,10.67445625,10.41565596,10.95537399,68400.74174,30767.32147,83718.14069,0.973,0.135,75.22327042,77.59493001,22.5,77.5,49.9,92.61,25.30965081,23.3172
6099,ARE,United Arab Emirates,2016,0.866,79.335,8.994263,0.85310089,0.866249942,81.396,77.684,12.73950005,14.82651043,11.9198904,10.8426199,10.45121951,11.12796317,71631.75268,39030.79773,85093.80938,0.985,0.128,75.6592617,79.34717814,22.5,77.5,51.21,93.22,25.19436,27.461
6100,ARE,United Arab Emirates,2017,0.898,79.504,9.0682955,0.881065146,0.900858417,81.626,77.871,14.21214962,16.01968002,13.4900198,12.05539989,11.62022018,12.37265968,71688.62777,39557.13509,85138.45335,0.978,0.112,76.09525299,81.09942627,22.5,77.5,52.82,92.7,23.43223027,24.7691
6101,ARE,United Arab Emirates,2018,0.917,79.627,9.1401695,0.896842495,0.915552099,81.79,78.028,15.48441458,17.26421356,14.45331319,12.48400021,11.92582989,12.68006992,71793.00248,39110.31506,85652.83565,0.98,0.099,78.24723816,84.51493835,22.5,77.5,52.75,93.08,22.89656789,25.9664
6102,ARE,United Arab Emirates,2019,0.933,79.726,9.211657,0.923321908,0.927613144,81.907,78.175,16.75667953,18.5087471,15.41660659,12.69402981,12.52534008,12.80508041,72131.13487,49980.51718,81645.60313,0.995,0.045,81.99700165,85.59674072,50.0,50.0,57.62,92.06,23.83464777,27.3313
6103,ARE,United Arab Emirates,2020,0.93,78.946,9.287289,0.914971447,0.934107359,81.112,77.464,17.20813942,19.75328064,16.37989998,12.73389006,12.5568552,12.85548544,67353.43791,45584.28474,76806.66487,0.98,0.03,82.01306915,85.87095642,50.0,50.0,61.83,88.94,23.3403203,24.7848
6104,ARE,United Arab Emirates,2021,0.931,78.71,9.3651445,0.915861106,0.93340875,80.937,77.216,17.20813942,19.75328064,16.37989998,12.77375031,12.58837032,12.90589046,69550.4956,46936.29118,79458.41784,0.981,0.042,82.02913666,86.14517212,50.0,50.0,52.57,90.28,25.33327567,28.7677
6105,ARE,United Arab Emirates,2022,0.937,79.196,9.4411285,0.922939594,0.936027371,81.412,77.72,17.20813942,19.75328064,16.37989998,12.77375031,12.58837032,12.90589046,74103.71494,51509.56703,84087.84953,0.986,0.035,82.02913666,86.14517212,50.0,50.0,55.32,89.45,25.33327567,28.1632
6337,YEM,Yemen,1990,0.357,58.699,13.375121,,,60.57,56.811,5.393598749,2.472909747,8.572309463,0.29,0.1,0.5,2390.861687,,,,,0.42,2.05,,,,,0.711784215,6.9664
6338,YEM,Yemen,1991,0.361,59.049,13.895851,,,61.054,57.04,5.551342272,2.634658592,8.670923421,0.362,0.12,0.622,2278.853573,,,,,0.518,3.02,,,,,0.656843543,2.2747
6339,YEM,Yemen,1992,0.368,59.428,14.433771,,,61.32,57.523,5.71369923,2.806987156,8.770671813,0.434,0.14,0.744,2288.669529,,,,,0.616,3.99,,,,,0.684062398,2.2286
6340,YEM,Yemen,1993,0.374,59.859,14.9880465,,,61.701,58.001,5.880804551,2.990587439,8.871567689,0.506,0.16,0.866,2309.043653,,,,,0.714,4.96,,,,,0.575485252,2.7483
6341,YEM,Yemen,1994,0.378,59.714,15.553171,0.253312977,0.458102826,61.876,57.571,6.052797106,3.186196707,8.973624248,0.578,0.18,0.988,2275.655882,655.0728483,3879.452342,0.553,,0.812,5.93,,,16.87,74.08,0.637175532,2.4492
6342,YEM,Yemen,1995,0.389,60.453,16.103339,0.268228701,0.468828743,62.3,58.593,6.229819829,3.394600446,9.076854844,0.65,0.2,1.11,2492.917305,789.7857451,4176.574451,0.572,,0.91,6.9,,,17.86,73.24,0.68696933,2.9741
6343,YEM,Yemen,1996,0.4,60.568,16.6143265,0.282120463,0.477927572,62.433,58.693,6.412019836,3.616635521,9.181272982,0.76,0.244,1.282,2778.053943,928.2296067,4604.676998,0.59,,1.246,8.096,,,18.84,72.41,0.680292418,3.288
6344,YEM,Yemen,1997,0.408,61.119,17.1086815,0.293787004,0.485470872,62.999,59.23,6.599548543,3.853193535,9.286892323,0.87,0.288,1.454,2866.336779,1007.418836,4700.011607,0.605,,1.582,9.292,,,19.83,71.57,0.711416619,3.2139
6345,YEM,Yemen,1998,0.417,61.375,17.6081335,0.305776866,0.492709785,63.283,59.46,6.792561796,4.105224409,9.393726685,0.98,0.332,1.626,3022.688391,1114.844142,4902.734729,0.621,0.81,1.918,10.488,0.664451827,99.33554817,20.81,70.74,0.729373182,3.9614
6346,YEM,Yemen,1999,0.424,61.975,18.1145515,0.314967282,0.498116922,63.921,60.024,6.991219997,4.373740196,9.501790047,1.09,0.376,1.798,2954.53351,1126.763995,4753.937387,0.632,0.804,2.254,11.684,0.664451827,99.33554817,21.8,69.9,0.810823254,3.6264
6347,YEM,Yemen,2000,0.434,62.588,18.6287005,0.323420672,0.507963838,64.552,60.619,7.207654953,4.703197598,9.609615088,1.2,0.42,1.97,3116.124283,1094.921308,5104.102856,0.637,0.805,2.59,12.88,0.664451827,99.33554817,19.36,69.6,0.844143714,3.2731
6348,YEM,Yemen,2001,0.444,63.222,19.143457,0.330341405,0.517813975,65.166,61.27,7.424089909,5.032655001,9.717440128,1.332,0.5,2.154,3244.274524,1021.29866,5428.708859,0.638,0.806,3.072,13.992,0.668896321,99.33110368,16.92,69.3,0.892069807,3.568
6349,YEM,Yemen,2002,0.453,63.906,19.6606525,0.334633292,0.526746289,65.855,61.946,7.640524864,5.362112403,9.825265169,1.464,0.58,2.338,3298.796431,911.6518729,5642.423545,0.635,0.808,3.554,15.104,0.668896321,99.33110368,14.48,69.0,0.843379922,3.5676
6350,YEM,Yemen,2003,0.462,64.541,20.188799,0.33665282,0.535544775,66.514,62.556,7.85695982,5.691569805,9.93309021,1.596,0.66,2.522,3363.702378,793.4276318,5884.929102,0.629,0.832,4.036,16.216,0.332225914,99.66777409,12.04,68.7,0.915438308,3.4761
6351,YEM,Yemen,2004,0.47,65.006,20.733406,0.332279015,0.544042723,66.849,63.138,8.075110435,6.003240108,10.06103039,1.728,0.74,2.706,3386.742663,642.0800511,6076.76279,0.611,0.838,4.518,17.328,0.332225914,99.66777409,9.6,68.4,0.96352717,3.9081
6352,YEM,Yemen,2005,0.476,65.543,21.3206705,0.339524433,0.548621456,67.411,63.65,8.133910179,6.23871994,9.94987011,1.86,0.82,2.89,3464.868977,648.2618861,6223.21584,0.619,0.814,5.0,18.44,0.72815534,99.27184466,10.8,77.4,1.015990538,4.5202
6353,YEM,Yemen,2006,0.481,65.988,21.9662975,0.346532241,0.551490367,68.028,63.939,8.045473417,6.318759918,9.699596723,2.008,0.918,3.074,3633.88596,674.0415639,6530.594895,0.628,0.812,5.712,20.086,0.72815534,99.27184466,10.6,76.6,1.083068253,5.2478
6354,YEM,Yemen,2007,0.485,66.565,22.641538,0.350917919,0.553680264,68.584,64.535,7.957036654,6.398799896,9.449323336,2.156,1.016,3.258,3652.859418,673.1484188,6567.306423,0.634,0.806,6.424,21.732,0.72815534,99.27184466,10.4,75.6,1.041037937,5.6936
6355,YEM,Yemen,2008,0.488,66.963,23.329004,0.354058952,0.55522824,68.867,65.037,7.868599892,6.478839874,9.19904995,2.304,1.114,3.442,3650.162913,666.7745862,6566.42812,0.638,0.804,7.136,23.378,0.72815534,99.27184466,10.2,74.7,1.046212689,5.5037
6356,YEM,Yemen,2009,0.493,67.196,24.0295885,0.35892807,0.55903618,69.317,65.076,7.943425179,6.61255002,9.216819763,2.452,1.212,3.626,3677.941694,666.3556846,6620.143089,0.642,0.8,7.848,25.024,0.72815534,99.27184466,9.93,73.67,1.114322014,4.2147
6357,YEM,Yemen,2010,0.496,67.28,24.7439455,0.374802036,0.561319993,69.397,65.165,8.018250465,6.746260166,9.234589577,2.6,1.31,3.81,3651.689508,809.1168417,6427.496652,0.668,0.792,8.56,26.67,0.72815534,99.27184466,9.97,67.11,1.039179442,4.2225
6358,YEM,Yemen,2011,0.495,67.419,25.47561,0.361688421,0.561177546,69.49,65.348,8.368570328,7.069600105,9.610659599,2.8,1.51,4.016,2954.204664,579.0669137,5272.528478,0.645,0.792,10.328,28.296,0.72815534,99.27184466,8.99,66.69,0.883798268,3.7143
6359,YEM,Yemen,2012,0.497,67.343,26.2233905,0.356579304,0.56274886,69.414,65.275,8.288971821,7.008651463,9.485216337,3.0,1.71,4.222,2942.518478,521.8895336,5304.273258,0.634,0.794,12.096,29.922,0.72815534,99.27184466,8.01,66.26,0.77624591,4.0193
6360,YEM,Yemen,2013,0.496,67.545,26.984002,0.347653736,0.561116919,69.528,65.557,8.210130423,6.948228272,9.361410424,2.901699955,1.628614562,4.067147722,2994.007003,473.3684098,5452.353122,0.62,0.796,13.864,31.548,0.72815534,99.27184466,7.02,65.84,1.006537133,4.0238
6361,YEM,Yemen,2014,0.485,67.384,27.753304,0.320899461,0.549805784,69.442,65.334,8.131289025,6.887805082,9.237604512,2.803399909,1.547229123,3.912295443,2582.869899,348.0123244,4761.664228,0.584,0.803,15.632,33.174,0.72815534,99.27184466,6.04,65.41,0.953998126,3.6964
6362,YEM,Yemen,2015,0.455,65.873,28.516545,0.28182848,0.515129628,68.899,63.005,8.052447627,6.827381891,9.113798599,2.705099864,1.465843685,3.757443165,1659.403107,238.7841659,3044.429133,0.547,0.811,17.4,34.8,0.486618005,99.513382,6.29,65.25,0.49387119,2.7718
6363,YEM,Yemen,2016,0.443,66.064,29.2740025,0.256216683,0.503344816,68.941,63.32,7.973606229,6.766958701,8.989992687,2.606799818,1.384458246,3.602590886,1386.769295,194.5793436,2549.491991,0.509,0.809,18.66,35.48,0.518134715,99.48186528,5.98,63.76,0.341849399,2.4907
6364,YEM,Yemen,2017,0.432,65.957,30.0343885,0.232556139,0.491498725,68.962,63.108,7.894764831,6.706535511,8.866186774,2.508499773,1.303072808,3.447738608,1207.062488,166.0378405,2222.709171,0.473,0.809,19.92,36.16,0.518134715,99.48186528,5.8,63.09,0.322783327,2.0188
6365,YEM,Yemen,2018,0.427,64.575,30.7905125,0.226087523,0.482830644,68.601,60.901,7.908281002,6.76492281,8.884059935,2.597941834,1.453569273,3.494484357,1170.253731,157.8320897,2158.799241,0.468,0.808,21.18,36.84,0.518134715,99.48186528,5.71,63.47,0.376479599,2.3783
6366,YEM,Yemen,2019,0.43,65.092,31.546691,0.226136911,0.486902972,68.627,61.807,7.921797174,6.823310108,8.901933095,2.687383896,1.604065739,3.541230106,1165.09074,155.8829579,2151.495858,0.464,0.789,22.44,37.52,0.970873786,99.02912621,5.61,63.01,0.375227944,1.7243
6367,YEM,Yemen,2020,0.43,64.65,32.2840455,0.225837282,0.486586215,67.885,61.636,7.935313345,6.881697407,8.919806255,2.776825958,1.754562204,3.587975855,1152.015672,154.8755585,2127.288904,0.464,0.787,23.7,38.2,0.970873786,99.02912621,5.7,63.73,0.337132465,1.4547
6368,YEM,Yemen,2021,0.425,63.753,32.9816415,0.219881204,0.480980452,67.134,60.629,7.935313345,6.881697407,8.919806255,2.776825958,1.754562204,3.587975855,1112.162989,150.7629729,2053.07452,0.457,0.821,23.7,38.2,0.294117647,99.70588235,5.84,64.69,0.351346981,1.5149
6369,YEM,Yemen,2022,0.424,63.72,33.696614,0.219081434,0.480185337,67.222,60.493,7.935313345,6.881697407,8.919806255,2.776825958,1.754562204,3.587975855,1105.763435,149.9716669,2041.915582,0.456,0.82,23.7,38.2,0.294117647,99.70588235,5.84,64.69,0.351346981,1.7087
